y_lat,x_lon,portfolio_manager_id,property_name,street_address,postal_code,num_of_buildings,year_built,primary_prop_type_epa_calc,total_floor_area_bld_pk_ft2,electric_use_kbtu,natural_gas_use_kbtu,fuel_oil_02_use_kbtu,steam_use_kbtu,energy_star_score,site_eui_kbtuft2,weather_norm_site_eui_kbtuft2,weather_norm_source_eui_kbtuf,total_ghg_emissions_mtco2e,water_use_all_kgal,water_score,estar_certified,compliance_type,benchmarking_status,data_year,crime_count_5mi,crime_score_5mi_weighted
39.96572934,-75.13960455,32552582,The Piazza Montesino,1010 N Hancock Street,19123,1,1920,Multifamily Housing,"99,500",2682616.7,,,,85.0,27.0,27.0,75.5,235.4,1336.3,86.0,No,Required Compliance,Complied,2024,180,65.0
39.971812,-75.13964667,10900039,Dwell at 2nd St.,1300 N. 2nd St.,19122,3,2020,Multifamily Housing,"390,773",6508058.8,266599.7,,,93.0,31.0,32.0,87.5,585.3,5007.3,81.0,No,Required Compliance,Complied,2024,197,76.4
39.95462986,-75.14713937,16852254,View At Old City - Priderock,401 RACE ST,19106,1,2018,Multifamily Housing,"243,807",4463947.6,3248118.2,,,92.0,35.7,36.3,74.2,564.3,4808.5,94.0,No,Required Compliance,Complied,2024,229,80.6
39.9562073,-75.1449702,33189619,303 Vine Street,303 Vine Street,19106,1,1901,Multifamily Housing,"63,000",1602531.1,,,,94.0,25.4,27.8,77.9,140.6,1165.5,86.0,No,Required Compliance,Complied,2024,179,63.699999999999996
39.95751194,-75.15566885,16411895,Crane Chinatown (cr331) (cr146) (cr364),1001 Vine Street,19107,1,2019,Multifamily Housing,"117,000",6326464.2,1631600.0,,,47.0,49.9,51.3,125.2,590.6,3811.2,84.0,No,Required Compliance,Complied,2024,305,120.0
39.95501777,-75.14404928,4381178,The Chocolate Works,231 N Third Street,19106,1,1911,Multifamily Housing,"173,048",5031880.9,,,,74.0,33.0,33.0,92.4,441.6,2519.1,89.0,No,Required Compliance,Complied,2024,162,56.4
39.95041377,-75.14482494,59603892,222 Church Street,222 Church Street,19106,1,1925,Multifamily Housing,"50,816",1069266.2,1855500.0,,,92.0,21.9,22.3,62.6,93.8,693.4,94.0,No,Required Compliance,Voluntarily Complied,2024,178,62.4
39.95211671,-75.1429022,5544383,Pottery,105 N 2nd Street,19106,1,1940,Multifamily Housing,"51,004",301447.1,,,,100.0,5.9,5.9,16.5,26.5,1117.7,,No,Required Compliance,Complied,2024,106,36.8
39.95239359,-75.1426988,12230538,The National,121 N 2nd St,19106,1,2018,Multifamily Housing,"152,715",5890130.6,1601996.5,,,90.0,36.3,36.6,88.8,554.2,3343.1,96.0,No,Required Compliance,Complied,2024,109,37.8
39.93332737,-75.16347263,4972768,Wharton Street Lofts,1148 Wharton Street,19147,1,1910,Multifamily Housing,"65,716",1725680.4,,,,73.0,24.9,26.3,73.8,151.5,1366.7,63.0,No,Required Compliance,Complied,2024,208,76.7
39.95285473,-75.18463089,30883195,The Standard at Philadelphia,119 S 31ST ST,19104,1,2023,Multifamily Housing,"376,636",9851134.0,2170121.3,,,95.0,35.7,36.6,89.7,899.9,5329.0,100.0,No,Required Compliance,Complied,2024,211,74.6
39.96022103,-75.1421061,34346903,200 Spring Garden [The Noble](no181),200 Spring Garden Street,19123,1,2024,Multifamily Housing,"332,444",8592999.5,5254551.0,,,90.0,42.3,42.3,90.4,963.5,,,No,Required Compliance,Complied,2024,154,56.6
40.03591104,-75.1742818,80878592,Chelten Lofts,5627 Germantown Ave,19144,1,2023,Multifamily Housing,96824,331192.6,,,,100.0,6.6,6.6,18.3,26.38,1494.6,71.0,No,Required Compliance,Complied,2024,115,49.1
39.95256477,-75.1443859,4989997,Berger Building,229 Arch Street,19106,1,1874,Multifamily Housing,72300,2739733.3,,,,30.0,37.9,39.2,109.7,218.2,2132.3,48.0,No,Required Compliance,Complied,2024,165,56.2
39.96135331,-75.24622624,6380650,Praveen Chestnut LLC,6235 CHESTNUT ST,19139,1,1926,Multifamily Housing,"50,544",1920587.5,551988.0,,,52.0,48.9,51.9,126.3,182.3,,,No,Required Compliance,Complied,2024,98,48.800000000000004
40.03825038,-75.18932463,61445093,Wood Norton,370 W Johnson Street,19144,2,2023,Multifamily Housing,"50,112",325612.5,,,,,4.5,4.6,13.0,25.9,1389.5,93.0,No,Required Compliance,Complied,2024,43,17.4
39.96985164,-75.20319926,59141993,881 N 40th St,881 N 40th St,19104,1,2024,Multifamily Housing,"216,000",117943.6,,,,,2.4,2.3,6.5,10.4,346.9,,No,Required Compliance,Complied,2024,130,57.5
39.94895787,-75.14428509,46095892,Amble - 36-42 S. 2nd St,40 S. 2nd St,19106,1,2023,Multifamily Housing,"51,240",236288.9,76831.5,,,100.0,6.1,6.4,14.9,24.8,1052.2,92.0,No,Required Compliance,Complied,2024,154,54.3
39.93781518,-75.1859573,60542792,Herringbone Lofts,2501 Oakford St,19146,1,1950,Multifamily Housing,"54,870",1617687.2,,,,66.0,29.5,30.4,85.1,142.0,1021.1,84.0,No,Required Compliance,Complied,2024,214,80.5
39.94822385,-75.16090552,58923992,Scully 210 South 12th,210 South 12th Street,19107,1,2024,Multifamily Housing,"449,820",6852534.4,7656470.9,,,,32.3,,,1008.1,1396.6,100.0,No,Required Compliance,Complied,2024,427,158.2
39.95438577,-75.19554498,35021160,Accolade on Chestnut (ac018),3600 Chestnut St,19104,2,2023,Multifamily Housing,"5,368,000",11044927.1,12692968.6,,,81.0,79.8,106.1,196.1,1165.5,0.0,100.0,No,Required Compliance,Complied,2024,153,59.4
39.95711717,-75.167882,27920335,One Cathedral Square (on012),1701 Race St,19103,1,2022,Multifamily Housing,"233,950",7308681.8,5814940.1,,,69.0,52.1,56.2,110.4,891.0,5011.7,90.0,No,Required Compliance,Complied,2024,420,155.0
39.94236549,-75.16847494,58883392,Scottish Rite House (M): 1525 Fitzwater Street,1525 Fitzwater Street,19146,1,1985,Multifamily Housing,"112,670",3959513.3,,,,67.0,39.3,40.4,113.2,315.4,5658.0,,No,Required Compliance,Complied,2024,479,168.9
39.92150253,-75.15583076,58882692,Jackson Place (S): 501 Jackson Street,501 Jackson Street,19148,1,2004,Multifamily Housing,45150,2803566.8,1189233.4,,,5.0,88.4,90.1,202.5,286.5,1857.2,63.0,No,Required Compliance,Complied,2024,172,63.6
40.04429317,-75.1887401,25749839,Pelham Park,229 W Upsal St,19119,1,1948,Multifamily Housing,"168,480",2367698.1,17043356.6,,,1.0,151.0,156.1,197.2,1113.1,4117.1,72.0,No,Required Compliance,Complied,2024,54,21.7
39.93290817,-75.17088153,58882994,Reed Street Presbyterian Apts. (S): Building A,1401 South 16th Street,19146,1,2001,Multifamily Housing,"63,665",2251374.1,2053493.7,,,42.0,67.6,69.6,134.3,288.4,4483.4,,No,Required Compliance,Complied,2024,273,101.0
39.98525095,-75.13188387,63321998,Bromley Loom House,2315 N Front St,19133,1,2022,Multifamily Housing,"53,665",1372258.6,,,,94.0,25.6,26.7,74.8,109.3,,,No,Required Compliance,Complied,2024,194,83.7
39.96058722,-75.1604338,73390192,1309 Noble Street,1309 Noble Street,19123,1,1927,Self-Storage Facility,"226,800",39811739.5,,,,,424.5,424.5,1188.7,3171.0,60.8,,No,Required Compliance,Complied,2024,307,121.8
39.89279548,-75.17619871,3637467,Building 101 - CBRE,4747 South Broad Street,19112,1,1911,Office,"72,376",2114558.6,3359606.4,,,59.0,73.0,74.9,127.2,364.0,316.5,,No,Required Compliance,Complied,2024,1,0.3
39.88891086,-75.1796681,4471836,"Urban Outfitters, Inc. - Building #017, 014",1620 Kitty Hawk Ave,,1,1916,Office,,1398213.7,2081299.9,,,63.0,72.3,79.8,134.6,221.9,17.9,,No,Required Compliance,Complied,2024,0,0.0
39.9474685,-75.19801855,4830337,Medical Exam Building,321 University Ave,19104,1,1970,Office,"69,120",3085373.0,337820.8,,,,40.3,,,288.7,242.8,,No,Required Compliance,Complied,2024,108,42.4
39.99073956,-75.14022685,4069483,Admin - Rivera Building,2603 N 5TH ST,19133,1,1980,Office,"60,464",1650529.8,2374245.0,,,74.0,66.6,75.1,123.6,257.6,1026.5,,No,Required Compliance,Complied,2024,185,87.4
39.94443077,-75.1658858,4830334,Health Administration Building,500 S Broad St,19146,1,1959,Office,"66,339",1897217.3,1622105.9,,,,45.3,49.0,94.1,252.7,15.7,,No,Required Compliance,Complied,2024,542,192.4
39.95355383,-75.16448207,4931293,Municipal Services Building (MSB),1401 JFK Blvd,19102,1,1968,Office,"421,296",30395831.0,12107826.1,,,61.0,86.6,90.7,203.5,3310.8,4383.0,,No,Required Compliance,Complied,2024,420,154.6
40.06912019,-75.0681743,4923071,Gloria Dei Estates,1304 Rhawn,,1,1998,Multifamily Housing,,4722511.4,1890377.6,,,60.0,53.9,56.0,128.6,476.6,4959.7,84.0,No,Required Compliance,Complied,2024,28,9.9
39.97496042,-75.15768323,10890604,Leon H. Sullivan Human Services Center,1415 N. Broad St.,19122,1,1978,Office,"66,674",2859147.1,806653.6,,,64.0,61.1,64.5,150.3,293.8,2006.0,,No,Required Compliance,Complied,2024,244,106.3
39.97840502,-75.15032649,4979781,380 - University Village-Temple,1701 North Tenth Street,,3,2004,Multifamily Housing,,6794118.1,2917650.9,,,74.0,39.6,42.8,93.4,696.1,5558.7,90.0,No,Required Compliance,Complied,2024,237,101.0
39.97412388,-75.15070647,6045161,900 W Jefferson Street,900 W Jefferson Street,19122,1,1962,Office,"54,468",3704613.0,474847.7,,,21.0,73.6,75.7,193.6,350.4,778.3,,No,Required Compliance,Complied,2024,223,93.7
39.98691011,-75.10260442,5015778,Nativity BVM Place,3255 Belgrade Street,,1,1916,Multifamily Housing,,2030820.4,792131.1,,,5.0,94.1,94.6,217.8,220.3,1585.7,76.0,No,Required Compliance,Complied,2024,119,51.1
39.93201978,-75.19553278,20839104,Pratt Building: Pratt Building,3001 Moore Street,19145,1,2005,Multifamily Housing,"78,000",1925408.7,1835616.5,,,42.0,48.2,49.9,95.5,250.9,565.5,,No,Required Compliance,Complied,2024,73,31.7
40.03628385,-75.1392999,58882492,Community House/Elkins Residence (M): 5501 North 11th Street,5501 North 11th Street,19141,1,1970,Multifamily Housing,"73,712",2664979.8,2137101.8,,,25.0,65.1,70.3,136.6,325.8,199.4,,No,Required Compliance,Complied,2024,93,43.7
39.95603668,-75.19663098,3687885,National Board of Medical Examiners,3750 Market Street,19104,1,1980,Office,"165,000",9967584.9,3769113.6,,,59.0,83.3,86.6,196.6,994.1,2096.0,,No,Required Compliance,Complied,2024,172,67.7
